"lb";"up";"alpha";"K";"name";"t"
"1636";-2.31344946413304;2.31344946413304;0.05;19;"OF";0.842105263157895
"1727";-2.2443756470939;2.2443756470939;0.05;19;"OF";0.894736842105263
"1821";-2.18114107202781;2.18114107202781;0.05;19;"OF";0.947368421052632
"1915";-2.12296682634616;2.12296682634616;0.05;19;"OF";1
"1300";-2.24139823581114;2.24139823581114;0.025;1;"OF";1
"1301";-3.18258637129736;3.18258637129736;0.025;2;"OF";0.5
"2144";-2.25042840485625;2.25042840485625;0.025;2;"OF";1
"1302";-3.93519598292337;3.93519598292337;0.025;3;"OF";0.333333333333333
"2145";-2.78260376482317;2.78260376482317;0.025;3;"OF";0.666666666666667
"3136";-2.27198646005474;2.27198646005474;0.025;3;"OF";1
"1303";-4.57865893070226;4.57865893070226;0.025;4;"OF";0.25
"2146";-3.23760077863992;3.23760077863992;0.025;4;"OF";0.5
"3137";-2.64348996616843;2.64348996616843;0.025;4;"OF";0.75
"4128";-2.28932946535113;2.28932946535113;0.025;4;"OF";1
"1304";-5.15052856620088;5.15052856620088;0.025;5;"OF";0.2
"2147";-3.64197367585567;3.64197367585567;0.025;5;"OF";0.4
"3138";-2.97365905416494;2.97365905416494;0.025;5;"OF";0.6
"4129";-2.57526428310044;2.57526428310044;0.025;5;"OF";0.8
"5120";-2.30338639881594;2.30338639881594;0.025;5;"OF";1
"1305";-5.67043868414586;5.67043868414586;0.025;6;"OF";0.166666666666667
"2148";-4.00960564586206;4.00960564586206;0.025;6;"OF";0.333333333333333
"3139";-3.27382930071488;3.27382930071488;0.025;6;"OF";0.5
"4130";-2.83521934207293;2.83521934207293;0.025;6;"OF";0.666666666666667
"5121";-2.53589727199892;2.53589727199892;0.025;6;"OF";0.833333333333333
"6112";-2.3149468989827;2.3149468989827;0.025;6;"OF";1
"1306";-6.15039729241504;6.15039729241504;0.025;7;"OF";0.142857142857143
"2149";-4.34898763245805;4.34898763245805;0.025;7;"OF";0.285714285714286
"3140";-3.55093353239897;3.55093353239897;0.025;7;"OF";0.428571428571429
"4131";-3.07519864620752;3.07519864620752;0.025;7;"OF";0.571428571428571
"5122";-2.75054128689414;2.75054128689414;0.025;7;"OF";0.714285714285714
"6113";-2.51088918030201;2.51088918030201;0.025;7;"OF";0.857142857142857
"7104";-2.32463167142503;2.32463167142503;0.025;7;"OF";1
"1307";-6.59840153289797;6.59840153289797;0.025;8;"OF";0.125
"2150";-4.66577446890386;4.66577446890386;0.025;8;"OF";0.25
"3141";-3.80958890123988;3.80958890123988;0.025;8;"OF";0.375
"4132";-3.29920076644898;3.29920076644898;0.025;8;"OF";0.5
"5123";-2.95089487407973;2.95089487407973;0.025;8;"OF";0.625
"6114";-2.69378614559973;2.69378614559973;0.025;8;"OF";0.75
"7105";-2.49396135808506;2.49396135808506;0.025;8;"OF";0.875
"896";-2.33288723445193;2.33288723445193;0.025;8;"OF";1
"1308";-7.02009156379163;7.02009156379163;0.025;9;"OF";0.111111111111111
"2151";-4.96395434930753;4.96395434930753;0.025;9;"OF";0.222222222222222
"3142";-4.05305175409092;4.05305175409092;0.025;9;"OF";0.333333333333333
"4133";-3.51004578189581;3.51004578189581;0.025;9;"OF";0.444444444444444
"5124";-3.13948038898218;3.13948038898218;0.025;9;"OF";0.555555555555556
"6115";-2.86594037981772;2.86594037981772;0.025;9;"OF";0.666666666666667
"7106";-2.65334520838502;2.65334520838502;0.025;9;"OF";0.777777777777778
"897";-2.48197717465377;2.48197717465377;0.025;9;"OF";0.888888888888889
"988";-2.34003052126388;2.34003052126388;0.025;9;"OF";1
"1309";-7.4196205691875;7.4196205691875;0.025;10;"OF";0.1
"2152";-5.24646401830367;5.24646401830367;0.025;10;"OF";0.2
"3143";-4.28371993290529;4.28371993290529;0.025;10;"OF";0.3
"4134";-3.70981028459375;3.70981028459375;0.025;10;"OF";0.4
"5125";-3.31815519199179;3.31815519199179;0.025;10;"OF";0.5
"6116";-3.02904741326131;3.02904741326131;0.025;10;"OF";0.6
"7107";-2.80435297836138;2.80435297836138;0.025;10;"OF";0.7
"898";-2.62323200915184;2.62323200915184;0.025;10;"OF";0.8
"989";-2.47320685639583;2.47320685639583;0.025;10;"OF";0.9
"1080";-2.34629003728674;2.34629003728674;0.025;10;"OF";1
"1359";-7.80015209828348;7.80015209828348;0.025;11;"OF";0.0909090909090909
"2153";-5.51554044298272;5.51554044298272;0.025;11;"OF";0.181818181818182
"3144";-4.50341991366399;4.50341991366399;0.025;11;"OF";0.272727272727273
"4135";-3.90007604914174;3.90007604914174;0.025;11;"OF";0.363636363636364
"5126";-3.4883340653199;3.4883340653199;0.025;11;"OF";0.454545454545455
"6117";-3.18439875948234;3.18439875948234;0.025;11;"OF";0.545454545454545
"7108";-2.94818037721953;2.94818037721953;0.025;11;"OF";0.636363636363636
"899";-2.75777022149136;2.75777022149136;0.025;11;"OF";0.727272727272727
"990";-2.60005069942783;2.60005069942783;0.025;11;"OF";0.818181818181818
"1081";-2.46662467263173;2.46662467263173;0.025;11;"OF";0.909090909090909
"11123";-2.35183434706452;2.35183434706452;0.025;11;"OF";1
"1360";-8.16415035996482;8.16415035996482;0.025;12;"OF";0.0833333333333333
"2154";-5.77292608215771;5.77292608215771;0.025;12;"OF";0.166666666666667
"3145";-4.71357440803027;4.71357440803027;0.025;12;"OF";0.25
"4136";-4.08207517998241;4.08207517998241;0.025;12;"OF";0.333333333333333
"5127";-3.65111903668214;3.65111903668214;0.025;12;"OF";0.416666666666667
"6118";-3.33300042754557;3.33300042754557;0.025;12;"OF";0.5
"7109";-3.08575878837219;3.08575878837219;0.025;12;"OF";0.583333333333333
"8100";-2.88646304107886;2.88646304107886;0.025;12;"OF";0.666666666666667
"991";-2.72138345332161;2.72138345332161;0.025;12;"OF";0.75
"1082";-2.58173102975724;2.58173102975724;0.025;12;"OF";0.833333333333333
"11124";-2.46158395236802;2.46158395236802;0.025;12;"OF";0.916666666666667
"12100";-2.35678720401513;2.35678720401513;0.025;12;"OF";1
"1361";-8.51362293527643;8.51362293527643;0.025;13;"OF";0.0769230769230769
"2155";-6.02004050999928;6.02004050999928;0.025;13;"OF";0.153846153846154
"3146";-4.91534249346082;4.91534249346082;0.025;13;"OF";0.230769230769231
"4137";-4.25681146763821;4.25681146763821;0.025;13;"OF";0.307692307692308
"5128";-3.80740792361588;3.80740792361588;0.025;13;"OF";0.384615384615385
"6119";-3.47567200898054;3.47567200898054;0.025;13;"OF";0.461538461538462
"7110";-3.21784700613103;3.21784700613103;0.025;13;"OF";0.538461538461539
"8101";-3.01002025499964;3.01002025499964;0.025;13;"OF";0.615384615384615
"992";-2.83787431175881;2.83787431175881;0.025;13;"OF";0.692307692307692
"1083";-2.69224396153218;2.69224396153218;0.025;13;"OF";0.769230769230769
"11125";-2.56695389844328;2.56695389844328;0.025;13;"OF";0.846153846153846
"12101";-2.45767124673041;2.45767124673041;0.025;13;"OF";0.923076923076923
"1362";-2.36125415639272;2.36125415639272;0.025;13;"OF";1
"1363";-8.85016899233746;8.85016899233746;0.025;14;"OF";0.0714285714285714
"2156";-6.25801450912873;6.25801450912873;0.025;14;"OF";0.142857142857143
"3147";-5.10964745009971;5.10964745009971;0.025;14;"OF";0.214285714285714
"4138";-4.42508449616873;4.42508449616873;0.025;14;"OF";0.285714285714286
"5129";-3.95791589584548;3.95791589584548;0.025;14;"OF";0.357142857142857
"6120";-3.61306636143806;3.61306636143806;0.025;14;"OF";0.428571428571429
"7111";-3.34504945923143;3.34504945923143;0.025;14;"OF";0.5
"8102";-3.12900725456437;3.12900725456437;0.025;14;"OF";0.571428571428571
"993";-2.95005633077915;2.95005633077915;0.025;14;"OF";0.642857142857143
"1084";-2.79866916931836;2.79866916931836;0.025;14;"OF";0.714285714285714
"11126";-2.6684263526201;2.6684263526201;0.025;14;"OF";0.785714285714286
"12102";-2.55482372504986;2.55482372504986;0.025;14;"OF";0.857142857142857
"1364";-2.45459523833801;2.45459523833801;0.025;14;"OF";0.928571428571428
"1452";-2.36530715602694;2.36530715602694;0.025;14;"OF";1
"1365";-9.1751200436746;9.1751200436746;0.025;15;"OF";0.0666666666666667
"2157";-6.48778960108292;6.48778960108292;0.025;15;"OF";0.133333333333333
"3148";-5.29725802706266;5.29725802706266;0.025;15;"OF";0.2
"4139";-4.5875600218373;4.5875600218373;0.025;15;"OF";0.266666666666667
"5130";-4.10323842387545;4.10323842387545;0.025;15;"OF";0.333333333333333
"6121";-3.74572707263088;3.74572707263088;0.025;15;"OF";0.4
"7112";-3.46786941210387;3.46786941210387;0.025;15;"OF";0.466666666666667
"8103";-3.24389480054146;3.24389480054146;0.025;15;"OF";0.533333333333333
"994";-3.05837334789153;3.05837334789153;0.025;15;"OF";0.6
"1085";-2.90142771434753;2.90142771434753;0.025;15;"OF";0.666666666666667
"11127";-2.76640278103072;2.76640278103072;0.025;15;"OF";0.733333333333333
"12103";-2.64862901353133;2.64862901353133;0.025;15;"OF";0.8
"1366";-2.54472044430817;2.54472044430817;0.025;15;"OF";0.866666666666667
"1453";-2.45215397756805;2.45215397756805;0.025;15;"OF";0.933333333333333
"1545";-2.36900580857371;2.36900580857371;0.025;15;"OF";1
"1367";-9.48956437316965;9.48956437316965;0.025;16;"OF";0.0625
"2158";-6.71013531877453;6.71013531877453;0.025;16;"OF";0.125
"3149";-5.47880254534178;5.47880254534178;0.025;16;"OF";0.1875
"4140";-4.74478218658483;4.74478218658483;0.025;16;"OF";0.25
"5131";-4.24386220305351;4.24386220305351;0.025;16;"OF";0.3125
"6122";-3.87409843259329;3.87409843259329;0.025;16;"OF";0.375
"7113";-3.58671819739221;3.58671819739221;0.025;16;"OF";0.4375
"8104";-3.35506765938727;3.35506765938727;0.025;16;"OF";0.5
"995";-3.16318812438988;3.16318812438988;0.025;16;"OF";0.5625
"1086";-3.00086374220041;3.00086374220041;0.025;16;"OF";0.625
"11128";-2.86121131361163;2.86121131361163;0.025;16;"OF";0.6875
"12104";-2.73940127267089;2.73940127267089;0.025;16;"OF";0.75
"1368";-2.63193160994458;2.63193160994458;0.025;16;"OF";0.8125
"1454";-2.53619275958122;2.53619275958122;0.025;16;"OF";0.875
"1546";-2.45019498533662;2.45019498533662;0.025;16;"OF";0.9375
"1637";-2.37239109329241;2.37239109329241;0.025;16;"OF";1
"1369";-9.79448000741274;9.79448000741274;0.025;17;"OF";0.0588235294117647
"2159";-6.92574323143761;6.92574323143761;0.025;17;"OF";0.117647058823529
"3150";-5.65484566885215;5.65484566885215;0.025;17;"OF";0.176470588235294
"4141";-4.89724000370637;4.89724000370637;0.025;17;"OF";0.235294117647059
"5132";-4.3802246201675;4.3802246201675;0.025;17;"OF";0.294117647058824
"6123";-3.99857971900873;3.99857971900873;0.025;17;"OF";0.352941176470588
"7114";-3.70196547440117;3.70196547440117;0.025;17;"OF";0.411764705882353
"8105";-3.46287161571881;3.46287161571881;0.025;17;"OF";0.470588235294118
"996";-3.26482666913758;3.26482666913758;0.025;17;"OF";0.529411764705882
"1087";-3.09728653204071;3.09728653204071;0.025;17;"OF";0.588235294117647
"11129";-2.95314683647504;2.95314683647504;0.025;17;"OF";0.647058823529412
"12105";-2.82742283442608;2.82742283442608;0.025;17;"OF";0.705882352941176
"1370";-2.71649999101796;2.71649999101796;0.025;17;"OF";0.764705882352941
"1455";-2.61768489066754;2.61768489066754;0.025;17;"OF";0.823529411764706
"1547";-2.52892386356473;2.52892386356473;0.025;17;"OF";0.882352941176471
"1638";-2.44862000185318;2.44862000185318;0.025;17;"OF";0.941176470588235
"1728";-2.37551033050371;2.37551033050371;0.025;17;"OF";1
"1371";-10.0909476531022;10.0909476531022;0.025;18;"OF";0.0555555555555556
"2160";-7.13537751410703;7.13537751410703;0.025;18;"OF";0.111111111111111
"3151";-5.82601134389697;5.82601134389697;0.025;18;"OF";0.166666666666667
"4142";-5.04547382655109;5.04547382655109;0.025;18;"OF";0.222222222222222
"5133";-4.51280898194569;4.51280898194569;0.025;18;"OF";0.277777777777778
"6124";-4.1196121285393;4.1196121285393;0.025;18;"OF";0.333333333333333
"7115";-3.81401971186847;3.81401971186847;0.025;18;"OF";0.388888888888889
"8106";-3.56768875705352;3.56768875705352;0.025;18;"OF";0.444444444444444
"997";-3.36364921770073;3.36364921770073;0.025;18;"OF";0.5
"1088";-3.19103783333336;3.19103783333336;0.025;18;"OF";0.555555555555556
"11130";-3.04253519495067;3.04253519495067;0.025;18;"OF";0.611111111111111
"12106";-2.91300567194849;2.91300567194849;0.025;18;"OF";0.666666666666667
"1372";-2.79872532163715;2.79872532163715;0.025;18;"OF";0.722222222222222
"1456";-2.69691920184136;2.69691920184136;0.025;18;"OF";0.777777777777778
"1548";-2.60547148052771;2.60547148052771;0.025;18;"OF";0.833333333333333
"1639";-2.52273691327555;2.52273691327555;0.025;18;"OF";0.888888888888889
"1729";-2.44741429625406;2.44741429625406;0.025;18;"OF";0.944444444444444
"1822";-2.37845917136901;2.37845917136901;0.025;18;"OF";1
"1373";-10.3791687180531;10.3791687180531;0.025;19;"OF";0.0526315789473684
"2161";-7.33918058361461;7.33918058361461;0.025;19;"OF";0.105263157894737
"3152";-5.99241585333249;5.99241585333249;0.025;19;"OF";0.157894736842105
"4143";-5.18958435902654;5.18958435902654;0.025;19;"OF";0.210526315789474
"5134";-4.6417053607012;4.6417053607012;0.025;19;"OF";0.263157894736842
"6125";-4.23727788558117;4.23727788558117;0.025;19;"OF";0.315789473684211
"7116";-3.92295703479279;3.92295703479279;0.025;19;"OF";0.368421052631579
"8107";-3.66959029180731;3.66959029180731;0.025;19;"OF";0.421052631578947
"998";-3.45972290601769;3.45972290601769;0.025;19;"OF";0.473684210526316
"1089";-3.28218133682177;3.28218133682177;0.025;19;"OF";0.526315789473684
"11131";-3.12943711577965;3.12943711577965;0.025;19;"OF";0.578947368421053
"12107";-2.99620792666624;2.99620792666624;0.025;19;"OF";0.631578947368421
"1374";-2.8786634622794;2.8786634622794;0.025;19;"OF";0.684210526315789
"1457";-2.77394952160545;2.77394952160545;0.025;19;"OF";0.736842105263158
"1549";-2.67988983949977;2.67988983949977;0.025;19;"OF";0.789473684210526
"1640";-2.59479217951327;2.59479217951327;0.025;19;"OF";0.842105263157895
"1730";-2.51731817239056;2.51731817239056;0.025;19;"OF";0.894736842105263
"1823";-2.44639352787154;2.44639352787154;0.025;19;"OF";0.947368421052632
"1916";-2.38114460841852;2.38114460841852;0.025;19;"OF";1
"1375";-2.32633869688128;2.32633869688128;0.02;1;"OF";1
"1376";-3.30031130931265;3.30031130931265;0.02;2;"OF";0.5
"2162";-2.33367250684163;2.33367250684163;0.02;2;"OF";1
"1377";-4.07650871083359;4.07650871083359;0.02;3;"OF";0.333333333333333
"2163";-2.88252695299646;2.88252695299646;0.02;3;"OF";0.666666666666667
"3153";-2.35357340155363;2.35357340155363;0.02;3;"OF";1
"1378";-4.74020340131235;4.74020340131235;0.02;4;"OF";0.25
"2164";-3.3518299692715;3.3518299692715;0.02;4;"OF";0.5
"3154";-2.73675770976127;2.73675770976127;0.02;4;"OF";0.75
"4144";-2.37010170065618;2.37010170065618;0.02;4;"OF";1
"1379";-5.33000316133001;5.33000316133001;0.02;5;"OF";0.2
"2165";-3.76888137912218;3.76888137912218;0.02;5;"OF";0.4
"3155";-3.07727875997544;3.07727875997544;0.02;5;"OF";0.6
"4145";-2.665001580665;2.665001580665;0.02;5;"OF";0.8
"5135";-2.38364987780454;2.38364987780454;0.02;5;"OF";1
"1380";-5.86619080983998;5.86619080983998;0.02;6;"OF";0.166666666666667
"2166";-4.14802330137206;4.14802330137206;0.02;6;"OF";0.333333333333333
"3156";-3.38684684317882;3.38684684317882;0.02;6;"OF";0.5
"4146";-2.93309540491999;2.93309540491999;0.02;6;"OF";0.666666666666667
"5136";-2.62344028395735;2.62344028395735;0.02;6;"OF";0.833333333333333
"6126";-2.394862369652;2.394862369652;0.02;6;"OF";1
"1381";-6.36116595771635;6.36116595771635;0.02;7;"OF";0.142857142857143
"2167";-4.49802358495425;4.49802358495425;0.02;7;"OF";0.285714285714286
"3157";-3.67262087804742;3.67262087804742;0.02;7;"OF";0.428571428571429
"4147";-3.18058297885817;3.18058297885817;0.02;7;"OF";0.571428571428571
"5137";-2.84479989952226;2.84479989952226;0.02;7;"OF";0.714285714285714
"6127";-2.59693512759462;2.59693512759462;0.02;7;"OF";0.857142857142857
"7117";-2.4042947389325;2.4042947389325;0.02;7;"OF";1
"1382";-6.82318298538335;6.82318298538335;0.02;8;"OF";0.125
"2168";-4.82471895824124;4.82471895824124;0.02;8;"OF";0.25
"3158";-3.93936653334115;3.93936653334115;0.02;8;"OF";0.375
"4148";-3.41159149269168;3.41159149269168;0.02;8;"OF";0.5
"5138";-3.05142019564743;3.05142019564743;0.02;8;"OF";0.625
"6128";-2.78555278930487;2.78555278930487;0.02;8;"OF";0.75
"7118";-2.57892076131595;2.57892076131595;0.02;8;"OF";0.875
"8108";-2.41235947912062;2.41235947912062;0.02;8;"OF";1
"1383";-7.25806032295681;7.25806032295681;0.02;9;"OF";0.111111111111111
"2169";-5.13222367262379;5.13222367262379;0.02;9;"OF";0.222222222222222
"3159";-4.19044308125366;4.19044308125366;0.02;9;"OF";0.333333333333333
"4149";-3.62903016147841;3.62903016147841;0.02;9;"OF";0.444444444444444
"5139";-3.2459032533851;3.2459032533851;0.02;9;"OF";0.555555555555556
"6129";-2.96309071893071;2.96309071893071;0.02;9;"OF";0.666666666666667
"7119";-2.74328894503555;2.74328894503555;0.02;9;"OF";0.777777777777778
"8109";-2.56611183631189;2.56611183631189;0.02;9;"OF";0.888888888888889
"999";-2.4193534409856;2.4193534409856;0.02;9;"OF";1
"1384";-7.67008166771979;7.67008166771979;0.02;10;"OF";0.1
"2170";-5.42356675949929;5.42356675949929;0.02;10;"OF";0.2
"3160";-4.42832371556444;4.42832371556444;0.02;10;"OF";0.3
"4150";-3.8350408338599;3.8350408338599;0.02;10;"OF";0.4
"5140";-3.43016480039928;3.43016480039928;0.02;10;"OF";0.5
"6130";-3.13129772856482;3.13129772856482;0.02;10;"OF";0.6
"7120";-2.89901837547745;2.89901837547745;0.02;10;"OF";0.7
"8110";-2.71178337974964;2.71178337974964;0.02;10;"OF";0.8
"9100";-2.55669388923993;2.55669388923993;0.02;10;"OF";0.9
"1090";-2.42549279094973;2.42549279094973;0.02;10;"OF";1
"1385";-8.062476645776;8.062476645776;0.02;11;"OF";0.0909090909090909
"2171";-5.70103190938638;5.70103190938638;0.02;11;"OF";0.181818181818182
"3161";-4.65487306177384;4.65487306177384;0.02;11;"OF";0.272727272727273
"4151";-4.031238322888;4.031238322888;0.02;11;"OF";0.363636363636364
"5141";-3.60564916939193;3.60564916939193;0.02;11;"OF";0.454545454545455
"6131";-3.29149230754287;3.29149230754287;0.02;11;"OF";0.545454545454545
"7121";-3.04732973656993;3.04732973656993;0.02;11;"OF";0.636363636363636
"8111";-2.85051595469319;2.85051595469319;0.02;11;"OF";0.727272727272727
"9101";-2.68749221525867;2.68749221525867;0.02;11;"OF";0.818181818181818
"1091";-2.54957897825667;2.54957897825667;0.02;11;"OF";0.909090909090909
"11132";-2.43092817409474;2.43092817409474;0.02;11;"OF";1
"1386";-8.43787271268928;8.43787271268928;0.02;12;"OF";0.0833333333333333
"2172";-5.96647701393152;5.96647701393152;0.02;12;"OF";0.166666666666667
"3162";-4.87160808205896;4.87160808205896;0.02;12;"OF";0.25
"4152";-4.21893635634464;4.21893635634464;0.02;12;"OF";0.333333333333333
"5142";-3.77353139421276;3.77353139421276;0.02;12;"OF";0.416666666666667
"6132";-3.44474711010708;3.44474711010708;0.02;12;"OF";0.5
"7122";-3.18921611317054;3.18921611317054;0.02;12;"OF";0.583333333333333
"8112";-2.98323850696576;2.98323850696576;0.02;12;"OF";0.666666666666667
"9102";-2.81262423756309;2.81262423756309;0.02;12;"OF";0.75
"1092";-2.66828963786817;2.66828963786817;0.02;12;"OF";0.833333333333333
"11133";-2.54411434697897;2.54411434697897;0.02;12;"OF";0.916666666666667
"12108";-2.43580404102948;2.43580404102948;0.02;12;"OF";1
"1387";-8.79827339489827;8.79827339489827;0.02;13;"OF";0.0769230769230769
"2173";-6.22131878026575;6.22131878026575;0.02;13;"OF";0.153846153846154
"3163";-5.07968551294844;5.07968551294844;0.02;13;"OF";0.230769230769231
"4153";-4.39913669744913;4.39913669744913;0.02;13;"OF";0.307692307692308
"5143";-3.93470747912407;3.93470747912407;0.02;13;"OF";0.384615384615385
"6133";-3.59188007250091;3.59188007250091;0.02;13;"OF";0.461538461538462
"7123";-3.32543476709383;3.32543476709383;0.02;13;"OF";0.538461538461539
"8113";-3.11065939013287;3.11065939013287;0.02;13;"OF";0.615384615384615
"9103";-2.93275779829942;2.93275779829942;0.02;13;"OF";0.692307692307692
"1093";-2.78225834047406;2.78225834047406;0.02;13;"OF";0.769230769230769
"11134";-2.65277924125854;2.65277924125854;0.02;13;"OF";0.846153846153846
"12109";-2.53984275647422;2.53984275647422;0.02;13;"OF";0.923076923076923
"1388";-2.44020198929664;2.44020198929664;0.02;13;"OF";1
"1389";-9.1453427155428;9.1453427155428;0.02;14;"OF";0.0714285714285714
"2174";-6.46673385043531;6.46673385043531;0.02;14;"OF";0.142857142857143
"3164";-5.28006607865002;5.28006607865002;0.02;14;"OF";0.214285714285714
"4154";-4.5726713577714;4.5726713577714;0.02;14;"OF";0.285714285714286
"5144";-4.08992159789724;4.08992159789724;0.02;14;"OF";0.357142857142857
"6134";-3.73357052932649;3.73357052932649;0.02;14;"OF";0.428571428571429
"7124";-3.45661463996891;3.45661463996891;0.02;14;"OF";0.5
"8114";-3.23336692521765;3.23336692521765;0.02;14;"OF";0.571428571428571
"9104";-3.0484475718476;3.0484475718476;0.02;14;"OF";0.642857142857143
"1094";-2.89201129639446;2.89201129639446;0.02;14;"OF";0.714285714285714
"11135";-2.75742457878776;2.75742457878776;0.02;14;"OF";0.785714285714286
"12110";-2.64003303932501;2.64003303932501;0.02;14;"OF";0.857142857142857
"1390";-2.53646169942928;2.53646169942928;0.02;14;"OF";0.928571428571428
"1458";-2.44419565187071;2.44419565187071;0.02;14;"OF";1
"1391";-9.48045844195949;9.48045844195949;0.02;15;"OF";0.0666666666666667
"2175";-6.7036964530668;6.7036964530668;0.02;15;"OF";0.133333333333333
"3165";-5.47354523350637;5.47354523350637;0.02;15;"OF";0.2
"4155";-4.74022922097974;4.74022922097974;0.02;15;"OF";0.266666666666667
"5145";-4.23978990681663;4.23978990681663;0.02;15;"OF";0.333333333333333
"6135";-3.87038095174366;3.87038095174366;0.02;15;"OF";0.4
"7125";-3.5832764789011;3.5832764789011;0.02;15;"OF";0.466666666666667
"8115";-3.3518482265334;3.3518482265334;0.02;15;"OF";0.533333333333333
"9105";-3.1601528139865;3.1601528139865;0.02;15;"OF";0.6
"1095";-2.99798419391632;2.99798419391632;0.02;15;"OF";0.666666666666667
"11136";-2.85846577204882;2.85846577204882;0.02;15;"OF";0.733333333333333
"12111";-2.73677261675319;2.73677261675319;0.02;15;"OF";0.8
"1392";-2.62940607903003;2.62940607903003;0.02;15;"OF";0.866666666666667
"1459";-2.53375909709722;2.53375909709722;0.02;15;"OF";0.933333333333333
"1550";-2.44784384400804;2.44784384400804;0.02;15;"OF";1
"1393";-9.80477883769656;9.80477883769656;0.02;16;"OF";0.0625
"2176";-6.9330256041696;6.9330256041696;0.02;16;"OF";0.125
"3166";-5.66079170128886;5.66079170128886;0.02;16;"OF";0.1875
"4156";-4.90238941884828;4.90238941884828;0.02;16;"OF";0.25
"5146";-4.38483039708818;4.38483039708818;0.02;16;"OF";0.3125
"6136";-4.00278419886588;4.00278419886588;0.02;16;"OF";0.375
"7126";-3.705858066362;3.705858066362;0.02;16;"OF";0.4375
"8116";-3.4665128020848;3.4665128020848;0.02;16;"OF";0.5
"9106";-3.26825961256552;3.26825961256552;0.02;16;"OF";0.5625
"1096";-3.10054330813395;3.10054330813395;0.02;16;"OF";0.625
"11137";-2.95625205064149;2.95625205064149;0.02;16;"OF";0.6875
"12112";-2.83039585064443;2.83039585064443;0.02;16;"OF";0.75
"1394";-2.71935637260763;2.71935637260763;0.02;16;"OF";0.8125
"1460";-2.62043736883944;2.62043736883944;0.02;16;"OF";0.875
"1551";-2.53158301010971;2.53158301010971;0.02;16;"OF";0.9375
"1641";-2.45119470942414;2.45119470942414;0.02;16;"OF";1
"1395";-10.1192789720784;10.1192789720784;0.02;17;"OF";0.0588235294117647
"2177";-7.15541078187504;7.15541078187504;0.02;17;"OF";0.117647058823529
"3167";-5.84236843853436;5.84236843853436;0.02;17;"OF";0.176470588235294
"4157";-5.05963948603918;5.05963948603918;0.02;17;"OF";0.235294117647059
"5147";-4.52547913297028;4.52547913297028;0.02;17;"OF";0.294117647058824
"6137";-4.13117834107791;4.13117834107791;0.02;17;"OF";0.352941176470588
"7127";-3.82472794391495;3.82472794391495;0.02;17;"OF";0.411764705882353
"8117";-3.57770539093752;3.57770539093752;0.02;17;"OF";0.470588235294118
"9107";-3.37309299069279;3.37309299069279;0.02;17;"OF";0.529411764705882
"1097";-3.1999969830415;3.1999969830415;0.02;17;"OF";0.588235294117647
"11138";-3.05107740902884;3.05107740902884;0.02;17;"OF";0.647058823529412
"12113";-2.92118421926718;2.92118421926718;0.02;17;"OF";0.705882352941176
"1396";-2.80658301573485;2.80658301573485;0.02;17;"OF";0.764705882352941
"1461";-2.70449106533594;2.70449106533594;0.02;17;"OF";0.823529411764706
"1552";-2.61278659563243;2.61278659563243;0.02;17;"OF";0.882352941176471
"1642";-2.52981974301959;2.52981974301959;0.02;17;"OF";0.941176470588235
"1731";-2.45428565041005;2.45428565041005;0.02;17;"OF";1
"1397";-10.4248030712756;10.4248030712756;0.02;18;"OF";0.0555555555555556
"2178";-7.37144894423329;7.37144894423329;0.02;18;"OF";0.111111111111111
"3168";-6.01876285944978;6.01876285944978;0.02;18;"OF";0.166666666666667
"4158";-5.21240153563778;5.21240153563778;0.02;18;"OF";0.222222222222222
"5148";-4.66211366388415;4.66211366388415;0.02;18;"OF";0.277777777777778
"6138";-4.25590803227067;4.25590803227067;0.02;18;"OF";0.333333333333333
"7128";-3.94020519905964;3.94020519905964;0.02;18;"OF";0.388888888888889
"8118";-3.68572447211665;3.68572447211665;0.02;18;"OF";0.444444444444444
"9108";-3.47493435709185;3.47493435709185;0.02;18;"OF";0.5
"1098";-3.29661218639494;3.29661218639494;0.02;18;"OF";0.555555555555556
"11139";-3.14319639097869;3.14319639097869;0.02;18;"OF";0.611111111111111
"12114";-3.00938142972489;3.00938142972489;0.02;18;"OF";0.666666666666667
"1398";-2.89132015462296;2.89132015462296;0.02;18;"OF";0.722222222222222
"1462";-2.78614581552156;2.78614581552156;0.02;18;"OF";0.777777777777778
"1553";-2.69167257883614;2.69167257883614;0.02;18;"OF";0.833333333333333
"1643";-2.60620076781889;2.60620076781889;0.02;18;"OF";0.888888888888889
"1732";-2.5283861287725;2.5283861287725;0.02;18;"OF";0.944444444444444
"1824";-2.45714964807776;2.45714964807776;0.02;18;"OF";1
"1399";-10.7220762367862;10.7220762367862;0.02;19;"OF";0.0526315789473684
"2179";-7.58165281543068;7.58165281543068;0.02;19;"OF";0.105263157894737
"3169";-6.19039360158022;6.19039360158022;0.02;19;"OF";0.157894736842105
"4159";-5.36103811839312;5.36103811839312;0.02;19;"OF";0.210526315789474
"5149";-4.79505826507783;4.79505826507783;0.02;19;"OF";0.263157894736842
"6139";-4.37726929389119;4.37726929389119;0.02;19;"OF";0.315789473684211
"7129";-4.05256389440167;4.05256389440167;0.02;19;"OF";0.368421052631579
"8119";-3.79082640771534;3.79082640771534;0.02;19;"OF";0.421052631578947
"9109";-3.57402541226208;3.57402541226208;0.02;19;"OF";0.473684210526316
